,OBJECTID,SEGMENT_ID,L_F_ADD,L_T_ADD,R_F_ADD,R_T_ADD,PRE_DIR,ST_NAME,ST_TYPE,SUF_DIR,MUN_L,MUN_R,CFCC,SPEEDLIMIT,ONEWAY,HEIGHT,WEIGHT,WIDTH,F_ZLEV,T_ZLEV,SHIELD,HWY_NUM,NBHD_L,NBHD_R,FT_COST,TF_COST,TF_DIR,FT_DIR,STATE00_L,STATE00_R,COUNTY00_L,COUNTY00_R,PLACE00_L,PLACE00_R,TRACT00_L,TRACT00_R,BLOCK00_L,BLOCK00_R,MCD00_L,MCD00_R,STREET_ID,SHAPElen,geometry,points
16463,16464,27153,,,,,W,Canton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.01025156,-1.0,,,MA,MA,025,025,07000,07000,02116,02116,,,07000,07000,691,18.042746271411517,"LINESTRING (-7912236.135569715 5212807.685804842, -7912241.602418286 5212812.735546301)",<shapely.coords.CoordinateSequence object at 0x14d63d160>
16464,16465,1353,41,59,38,54,,Carleton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.16001974,-1.0, , ,MA,MA,025,025,07000,07000,02116,02116, , ,07000,07000,696,281.63473889445766,"LINESTRING (-7912421.597542478 5212826.57373177, -7912392.019898943 5212862.206060027, -7912391.154607392 5212863.70866554, -7912390.611123867 5212865.184121626, -7912390.244818691 5212866.976129439, -7912389.913465733 5212868.94052055, -7912389.739669804 5212871.556971557, -7912389.269373952 5212879.949788779, -7912389.063783392 5212881.780293286, -7912388.608009445 5212883.606030828, -7912388.063322497 5212885.325425141, -7912387.25077006 5212887.009319409, -7912386.673816772 5212888.011103439, -7912380.025401207 5212896.009049576, -7912357.362750557 5212919.764988197)",<shapely.coords.CoordinateSequence object at 0x14d63d1c0>
16465,16466,13919,1,39,2,36,,Carleton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.16239399,-1.0, , ,MA,MA,025,025,07000,07000,02116,02116, , ,07000,07000,696,285.8134191037638,"LINESTRING (-7912494.789196933 5212748.719445021, -7912496.904604858 5212753.743053803, -7912497.29088532 5212755.165610214, -7912497.45885929 5212757.354968464, -7912497.410361614 5212759.937841035, -7912497.194815851 5212761.956890346, -7912496.748341721 5212763.737502589, -7912496.168233328 5212765.384975539, -7912495.517852573 5212766.816773363, -7912494.725110258 5212768.104405152, -7912493.753106524 5212769.498813018, -7912479.993478112 5212784.809907199, -7912478.480153692 5212786.034036654, -7912477.116956244 5212787.031920595, -7912475.432489472 5212787.920413288, -7912473.713591354 5212788.557745336, -7912471.888091207 5212789.086885002, -7912469.635113831 5212789.290914447, -7912467.383194819 5212789.279756326, -7912460.628102543 5212789.138618088, -7912458.911321176 5212789.34543784, -7912456.977359864 5212790.089229451, -7912454.763983887 5212791.607657088, -7912421.597542478 5212826.57373177)",<shapely.coords.CoordinateSequence object at 0x14d63d220>
16466,16467,24584,,,34,8,,Braddock,PARK,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.19234856,-1.0, , ,MA,MA,025,025,07000,07000,02116,02116, , ,07000,07000,510,338.5334569403044,"LINESTRING (-7912494.789196933 5212748.719445021, -7912497.96542093 5212745.191771062, -7912498.703999414 5212744.011401711, -7912499.069397691 5212742.39880211, -7912498.989222135 5212740.51497353, -7912498.550837854 5212738.808629715, -7912497.717515133 5212737.441219284, -7912422.10180605 5212666.120927298, -7912401.802289108 5212656.08150921)",<shapely.coords.CoordinateSequence object at 0x14d63d280>
16467,16468,15799,,,7,43,,Braddock,PARK,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.18144844,-1.0, , ,MA,MA,025,025,07000,07000,02116,02116, , ,07000,07000,510,319.3492584604004,"LINESTRING (-7912401.802289108 5212656.08150921, -7912413.175204577 5212672.982648454, -7912429.324995996 5212689.135412956, -7912465.760714929 5212723.075706228, -7912494.789196933 5212748.719445021)",<shapely.coords.CoordinateSequence object at 0x14d63d2e0>
16468,16469,27152,33,31,34,30,,Yarmouth,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.05030609,-1.0,,,MA,MA,025,025,07000,07000,02116,02116,,,07000,07000,4622,88.53872322514326,"LINESTRING (-7912282.736703102 5212996.881999013, -7912281.248360849 5212996.591869347, -7912279.582177651 5212996.256377964, -7912277.869608089 5212995.601995916, -7912276.514864648 5212994.877797167, -7912274.448366733 5212993.504195131, -7912253.339712997 5212975.9740454)",<shapely.coords.CoordinateSequence object at 0x14d63d340>
16470,16471,21091,,,609,633,,Huntington,AVE,,Boston,Boston,A35,35,FT,,,,0,0,S,9,Roxbury,Roxbury,0.21593535,-1.0, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,2139,665.0808712724771,"LINESTRING (-7914609.921354568 5211562.722273516, -7914697.50132432 5211516.737708624, -7914751.427268097 5211492.08517494, -7914808.65256495 5211461.184903869, -7914831.016196975 5211447.945901822, -7914851.818650585 5211434.416437298)",<shapely.coords.CoordinateSequence object at 0x14d63d400>
16484,16485,12479,240,242,241,243,,Southampton,ST,,Boston,Boston,A31,30,,,,,0,0,,,Roxbury,Roxbury,0.03562661,0.03562661, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3922,94.05424240037254,"LINESTRING (-7910893.779656141 5210698.455177831, -7910856.373679336 5210688.412661499)",<shapely.coords.CoordinateSequence object at 0x14d63d940>
16485,16486,15924,244,278,245,279,,Southampton,ST,,Boston,Boston,A31,30,,,,,0,0,,,Dorchester,Dorchester,0.13416718,0.13416718, , ,MA,MA,025,025,07000,07000,02127,02125, , ,07000,07000,3922,354.201351360247,"LINESTRING (-7910856.373679336 5210688.412661499, -7910715.185079857 5210651.818266541)",<shapely.coords.CoordinateSequence object at 0x14d63d9a0>
16486,16487,23859,,,,,,Southampton,ST,,Boston,Boston,A31,30,,,,,0,0,,,Dorchester,Dorchester,0.03261225,0.03261225, , ,MA,MA,025,025,07000,07000,02127,02127, , ,07000,07000,3922,86.09632912070704,"LINESTRING (-7910467.855663528 5210583.238104288, -7910433.388813723 5210574.940526124)",<shapely.coords.CoordinateSequence object at 0x14d63da00>
16487,16488,23860,,,,,,Frontage,RD,,Boston,Boston,A30,25,FT,,,,0,0,,,South Boston,South Boston,0.06657476,-1.0, , ,MA,MA,025,025, , ,02127,02127, , ,07000,07000,1644,146.46447336278914,"LINESTRING (-7910445.569183179 5210632.845110529, -7910444.233287423 5210622.906872885, -7910443.787995085 5210613.872053589, -7910444.721491002 5210607.547424527, -7910446.033383419 5210602.604276623, -7910447.767480302 5210598.954716046, -7910451.222421883 5210594.237926974, -7910455.314050977 5210590.815559771, -7910467.855663528 5210583.238104288)",<shapely.coords.CoordinateSequence object at 0x14d63da60>
16488,16489,23861,,,,,,Southampton,ST,,Boston,Boston,A31,30,,,,,1,0,,,Dorchester,Dorchester,0.01649159,0.01649159, , ,MA,MA,025,025,07000,07000,02127,02127, , ,07000,07000,3922,43.53780824899437,"LINESTRING (-7910485.105176001 5210588.126105318, -7910467.855663528 5210583.238104288)",<shapely.coords.CoordinateSequence object at 0x14d63dac0>
16489,16490,23857,,,,,,Southampton,ST,,Boston,Boston,A31,30,,,,,1,1,,,Dorchester,Dorchester,0.02875902,0.02875902, , ,MA,MA,025,025,07000,07000,02127,02127, , ,07000,07000,3922,75.92381024715807,"LINESTRING (-7910515.313835798 5210596.181504899, -7910485.105176001 5210588.126105318)",<shapely.coords.CoordinateSequence object at 0x14d63db20>
16490,16491,21957,280,298,281,299,,Southampton,ST,,Boston,Boston,A31,30,,,,,0,0,,,Dorchester,Dorchester,0.14507012,0.14507012, , ,MA,MA,025,025,07000,07000,02127,02125, , ,07000,07000,3922,380.561236065505,"LINESTRING (-7910715.185079857 5210651.818266541, -7910564.305632326 5210609.456053164)",<shapely.coords.CoordinateSequence object at 0x14d63db80>
16491,16492,22641,,,,,,Interstate 93,,S,Boston,Boston,A15,65,FT,,,,0,0,I,93,Dorchester,Dorchester,0.00460854,-1.0,S, ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,5472,26.360858598784816,"LINESTRING (-7910521.489072913 5210605.138508039, -7910515.313835798 5210596.181504899)",<shapely.coords.CoordinateSequence object at 0x14d63dbe0>
16492,16493,20739,,,,,,Interstate 93,,S,Boston,Boston,A15,65,FT,,,,0,0,I,93,Dorchester,Dorchester,0.18469341,-1.0, ,S,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,5472,1056.4463104363922,"LINESTRING (-7910515.313835798 5210596.181504899, -7910459.595394345 5210515.544079031, -7910388.796128206 5210409.085843968, -7910353.507931298 5210356.233663099, -7910326.902490002 5210318.740400113, -7910316.66106006 5210302.177227784, -7910292.17084122 5210267.394473141, -7910270.240818088 5210235.623398842)",<shapely.coords.CoordinateSequence object at 0x14d63dc40>
16493,16494,20247,,,,,,Interstate 93,,N,Boston,Boston,A15,65,FT,,,,0,0,I,93,South Boston,South Boston,0.03593526,-1.0,N, ,MA,MA,025,025,07000,07000,02127,02127, , ,07000,07000,5477,205.5496840956019,"LINESTRING (-7910485.105176001 5210588.126105318, -7910534.290806045 5210657.239217108)",<shapely.coords.CoordinateSequence object at 0x14d63dca0>
16494,16495,20537,,,,,,Southampton,ST,,Boston,Boston,A31,30,,,,,0,1,,,Dorchester,Dorchester,0.01995955,0.01995955, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3922,52.69322288360928,"LINESTRING (-7910564.305632326 5210609.456053164, -7910543.331030135 5210603.899202398)",<shapely.coords.CoordinateSequence object at 0x14d63dd00>
16495,16496,23853,,,,,,Frontage,RD,,Boston,Boston,A31,25,FT,,,,0,0,,,Dorchester,Dorchester,0.02098159,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,1644,46.15949768773483,"LINESTRING (-7910554.550987089 5210619.293009814, -7910543.331030135 5210603.899202398)",<shapely.coords.CoordinateSequence object at 0x14d63dd60>
16496,16497,21233,,,,,,Southampton,ST,,Boston,Boston,A31,30,,,,,1,1,,,Dorchester,Dorchester,0.02673165,0.02673165, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3922,70.5715593524715,"LINESTRING (-7910543.331030135 5210603.899202398, -7910515.313835798 5210596.181504899)",<shapely.coords.CoordinateSequence object at 0x14d63ddc0>
16497,16498,19943,,,,,,RAMP - SOUTHAMPTON STREET TO F,,,Boston,Boston,A63,10,FT,,,,0,0,,,Dorchester,Dorchester,0.80359569,-1.0, , ,MA,MA,025,025, , ,02125,02125, , ,07000,07000,-1,707.164208342807,"LINESTRING (-7910715.185079857 5210651.818266541, -7910705.833881215 5210635.557226529, -7910698.820755266 5210626.070687806, -7910695.258617499 5210622.306262683, -7910691.251047798 5210619.595744608, -7910683.124804794 5210617.788739502, -7910615.331163401 5210598.665220192, -7910568.46567004 5210585.113023243, -7910560.450689017 5210581.950833837, -7910551.656323194 5210577.584048065, -7910545.31110113 5210573.518509158, -7910540.969661469 5210569.603344181, -7910537.296193263 5210565.387144515, -7910495.617662367 5210503.807355132, -7910486.423355583 5210496.721762244)",<shapely.coords.CoordinateSequence object at 0x14d63de20>
16498,16499,21946,,,,,,Frontage,RD,,Boston,Boston,A31,25,FT,,,,0,0,,,Dorchester,Dorchester,0.1378887,-1.0, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,1644,303.3551439216142,"LINESTRING (-7910543.331030135 5210603.899202398, -7910483.252919829 5210510.73783305, -7910486.423355583 5210496.721762244)",<shapely.coords.CoordinateSequence object at 0x14d63de80>
16499,16500,23858,,,,,,Frontage,RD,,Boston,Boston,A30,25,FT,,,,0,0,,,South Boston,South Boston,0.06011725,-1.0, , ,MA,MA,025,025, , ,02127,02127, , ,07000,07000,1644,132.2579555678014,"LINESTRING (-7910433.388813723 5210574.940526124, -7910430.129630339 5210584.806290203, -7910428.642384768 5210591.465463491, -7910428.198112076 5210597.682123651, -7910428.931650843 5210604.738338791, -7910431.040832629 5210611.564295082, -7910439.001350144 5210626.52087249)",<shapely.coords.CoordinateSequence object at 0x14d63dee0>
16501,16502,19910,,,,,,Allstate,RD,,Boston,Boston,A40,15,FT,,,,0,0,,,Dorchester,Dorchester,0.06440181,-1.0, , ,MA,MA,025,025, , ,02125,02125, , ,07000,07000,87,85.01038744154165,"LINESTRING (-7910492.144422865 5210460.011995484, -7910493.575223725 5210472.098835262, -7910493.572573989 5210474.223114762, -7910493.452096469 5210476.804993924, -7910492.687895501 5210479.491187893, -7910490.957146702 5210482.495170359, -7910488.240878887 5210485.670704571, -7910482.304568004 5210490.698637164)",<shapely.coords.CoordinateSequence object at 0x14d63dfa0>
16502,16503,20831,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.17787296,-1.0, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,87,230.95633619568747,"LINESTRING (-7910460.481519084 5210373.361339751, -7910460.346122114 5210381.430840394, -7910460.13949858 5210387.429252737, -7910460.428101077 5210393.886940256, -7910461.980408317 5210404.762935286, -7910463.126523614 5210411.225065159, -7910464.706982208 5210416.613475492, -7910467.033018948 5210422.974071629, -7910469.790641224 5210428.798984243, -7910472.660889807 5210433.548376036, -7910479.255182713 5210443.804767237, -7910482.875985111 5210448.558040061, -7910492.144422865 5210460.011995484)",<shapely.coords.CoordinateSequence object at 0x14d63e040>
16503,16504,21135,,,,,,Allstate,RD,,Boston,Boston,A60,3,FT,,,,0,0,,,Dorchester,Dorchester,0.2,-1.0, , ,MA,MA,025,025, , ,02125,02125, , ,07000,07000,87,57.49216005569075,"LINESTRING (-7910439.140386273 5210363.830642418, -7910447.278612273 5210365.725581743, -7910450.577856608 5210366.962156923, -7910453.571324185 5210368.591638803, -7910460.481519084 5210373.361339751)",<shapely.coords.CoordinateSequence object at 0x14d63e0a0>
16504,16505,23223,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.11219762,-1.0, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,87,148.100856329503,"LINESTRING (-7910492.144422865 5210460.011995484, -7910522.499950256 5210498.906233452, -7910531.844195633 5210506.047470124)",<shapely.coords.CoordinateSequence object at 0x14d63e100>
16505,16506,20629,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.042,-1.0, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,87,69.41059438296534,"LINESTRING (-7910439.140386273 5210363.830642418, -7910447.583747938 5210358.481735311, -7910450.880986343 5210356.633705013, -7910453.744251244 5210355.787679504, -7910456.890362384 5210355.51695166, -7910465.452380201 5210356.89282511)",<shapely.coords.CoordinateSequence object at 0x14d63e160>
16506,16507,21134,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.03154986,-1.0, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,87,41.64581237729828,"LINESTRING (-7910465.452380201 5210356.89282511, -7910460.481519084 5210373.361339751)",<shapely.coords.CoordinateSequence object at 0x14d63e1c0>
16507,16508,19640,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.01854766,-1.0, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,87,24.482909272586202,"LINESTRING (-7910468.939276114 5210347.401392691, -7910465.452380201 5210356.89282511)",<shapely.coords.CoordinateSequence object at 0x14d63e220>
16508,16509,23006,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.03713353,-1.0, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,87,49.01626057116256,"LINESTRING (-7910489.429027212 5210313.470374354, -7910480.525321512 5210318.04990503, -7910476.332210734 5210327.353706604)",<shapely.coords.CoordinateSequence object at 0x14d63e280>
16509,16510,27157,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.03919402,-1.0,,,MA,MA,025,025,07000,07000,02125,02125,,,07000,07000,87,51.73611039430885,"LINESTRING (-7910476.332210734 5210327.353706604, -7910468.939276114 5210347.401392691)",<shapely.coords.CoordinateSequence object at 0x14d63e2e0>
16510,16511,27158,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.04661215,-1.0,,,MA,MA,025,025,07000,07000,02125,02125,,,07000,07000,87,61.52803686824831,"LINESTRING (-7910476.332210734 5210327.353706604, -7910455.021435204 5210341.094686996)",<shapely.coords.CoordinateSequence object at 0x14d63e340>
16511,16512,27159,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.02810138,-1.0,,,MA,MA,025,025,07000,07000,02125,02125,,,07000,07000,87,37.09381506404348,"LINESTRING (-7910468.939276114 5210347.401392691, -7910455.021435204 5210341.094686996)",<shapely.coords.CoordinateSequence object at 0x14d63e3a0>
16512,16513,21337,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.01766812,-1.0, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,87,24.143021496421998,"LINESTRING (-7910465.452380201 5210356.89282511, -7910474.878018778 5210360.057564447)",<shapely.coords.CoordinateSequence object at 0x14d63e400>
16513,16514,19955,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.29949802,-1.0, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,87,395.33738267947894,"LINESTRING (-7910531.844195633 5210506.047470124, -7910528.473102276 5210494.408790366, -7910486.644466859 5210434.938690552, -7910481.681145938 5210427.201512833, -7910478.673013369 5210421.447023882, -7910476.379634174 5210415.696365084, -7910474.623240612 5210409.768997079, -7910472.522348881 5210401.329219644, -7910471.658341036 5210395.585955637, -7910471.167478168 5210386.795807641, -7910471.626057675 5210380.705565298, -7910472.126073444 5210374.067731003, -7910474.878018778 5210360.057564447)",<shapely.coords.CoordinateSequence object at 0x14d63e460>
16514,16515,22144,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.01802973,-1.0, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,87,23.799243357242805,"LINESTRING (-7910477.92463788 5210351.321510742, -7910468.939276114 5210347.401392691)",<shapely.coords.CoordinateSequence object at 0x14d63e4c0>
16515,16516,19641,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.0745158,-1.0, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,87,98.36085419494907,"LINESTRING (-7910477.92463788 5210351.321510742, -7910490.651281309 5210322.549725175, -7910489.429027212 5210313.470374354)",<shapely.coords.CoordinateSequence object at 0x14d63e520>
16516,16517,23222,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.01697023,-1.0, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,87,22.400705226177177,"LINESTRING (-7910474.878018778 5210360.057564447, -7910477.92463788 5210351.321510742)",<shapely.coords.CoordinateSequence object at 0x14d63e580>
16522,16523,21133,,,,,,Allstate,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,Dorchester,Dorchester,0.06111533,-1.0, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,87,80.67223694390906,"LINESTRING (-7910410.163596277 5210380.116857852, -7910439.140386273 5210363.830642418)",<shapely.coords.CoordinateSequence object at 0x14d63e7c0>
16523,16524,5694,2,32,1,31,,Newmarket,SQ,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.2850157,0.2850157, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,2975,501.62762470259975,"LINESTRING (-7910893.779656141 5210698.455177831, -7910982.779704414 5210511.418625346)",<shapely.coords.CoordinateSequence object at 0x14d63e820>
16594,16595,24583,,,,,,Claremont,ST,,Boston,Boston,A41,15,FT,,,,0,0,,,Boston,Boston,0.1337336,-1.0, , ,MA,MA,025,025,07000,07000,02118,02115, , ,07000,07000,888,176.52835096672152,"LINESTRING (-7912670.142187999 5212537.064897276, -7912680.39268568 5212546.012695321, -7912682.317838406 5212547.026667378, -7912684.60163577 5212547.827221164, -7912686.744828985 5212548.12484276, -7912688.889427572 5212548.135419402, -7912690.749790955 5212547.785813523, -7912692.897550811 5212547.150573143, -7912694.761912356 5212546.011696714, -7912696.75757328 5212544.29597504, -7912724.430947861 5212513.57923675)",<shapely.coords.CoordinateSequence object at 0x14d640340>
16595,16596,27162,2,98,1,99,,Private Alley No. 536,,,Boston,Boston,A73,15,,,,,0,0,,,Boston,Boston,0.22951908,0.22951908,,,MA,MA,025,025,07000,07000,02118,02118,,,07000,07000,5590,302.9651914185412,"LINESTRING (-7912577.935084448 5212452.727934536, -7912670.142187999 5212537.064897276)",<shapely.coords.CoordinateSequence object at 0x14d6403a0>
16596,16597,17229,2,40,1,39,,Greenwich,PARK,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.28461586,0.28461586, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,1814,500.9239198203027,"LINESTRING (-7912571.320412126 5212374.86254051, -7912724.430947861 5212513.57923675)",<shapely.coords.CoordinateSequence object at 0x14d640400>
